record_uid,source,source_layer,source_file,source_record_id,source_name,operator,status,source_latitude,source_longitude,coordinate_valid,geometry_type,facility_size_sqft,campus_area_sqft,mw,canonical_state_source,canonical_county_source,city,address,zip,location_confidence,source_detail_json,normalized_name,normalized_operator,source_is_currently_built,site_group_id
NAICS:naics_195,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_195,EQUINIX LLC,,Operating/inferred,37.41441,-122.01462,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110054255747"", ""valid"": true}",equinix,,True,site_01459
PNNL:building_00099813512,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00099813512,Equinix SV4,Equinix,Operating/inferred,37.41456431406775,-122.01457953832227,True,Polygon,122369.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00099813512"", ""ref"": ""SV4"", ""sqft"": ""122369.0"", ""state"": ""California""}",equinix sv4,equinix,True,site_01459
NAICS:naics_197,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_197,AT&T CORPORATION,,Operating/inferred,37.480277,-122.200454,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054258101"", ""valid"": true}",at t,,True,site_01460
NAICS:naics_198,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_198,SLATER LAND-MILESTONE TECHNOLOGIES,,Operating/inferred,39.79914,-121.85041,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054263006"", ""valid"": true}",slater land milestone technologies,,True,site_01461
NAICS:naics_199,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_199,SLATERLAND-SUNGARD BI-TECH,,Operating/inferred,39.712612,-121.879304,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054263104"", ""valid"": true}",slaterland sungard bi tech,,True,site_01462
NAICS:naics_2,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_2,ADP OF WASHINGTON,,Operating/inferred,39.048437,-77.119684,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110001255105"", ""valid"": true}",adp washington,,True,site_01463
NAICS:naics_20,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_20,NATIONAL CAR RENTAL - MINNEAPOLIS,,Operating/inferred,44.86288,-93.32892,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110003756551"", ""valid"": true}",national car rental minneapolis,,True,site_01464
NAICS:naics_200,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_200,SLATER LAND-SUNGARD BI-TECH,,Operating/inferred,39.7991,-121.85249,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054263140"", ""valid"": true}",slater land sungard bi tech,,True,site_01465
NAICS:naics_201,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_201,LEVEL 3 COMMUNICATIONS LLC,,Operating/inferred,38.0198,-121.93396,True,Point,,,,,,,,,,"{""naics"": ""517110, 518210"", ""registry_id"": ""110054263408"", ""valid"": true}",level 3 communications,,True,site_01466
NAICS:naics_202,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_202,SLATER LAND DIGITAL PATH,,Operating/inferred,39.79945,-121.85174,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054272666"", ""valid"": true}",slater land digital path,,True,site_01467
NAICS:naics_204,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_204,"365 JACK LONDON SQUARE, LLC",,Operating/inferred,37.79903,-122.28282,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054273549"", ""valid"": true}",365 jack london square,,True,site_01468
NAICS:naics_205,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_205,KAISER PERMANENTE,,Operating/inferred,38.25428,-122.27315,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054282502"", ""valid"": true}",kaiser permanente,,True,site_01469
PNNL:building_00464371693,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00464371693,Kaiser Data Center,,Operating/inferred,38.254085135435545,-122.2730981200017,True,Polygon,162791.0,,,CA,Napa County,,,,,"{""county_id"": ""055"", ""osm_id"": ""00464371693"", ""ref"": """", ""sqft"": ""162791.0"", ""state"": ""California""}",kaiser,,True,site_01469
NAICS:naics_207,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_207,"AOL,INC",,Operating/inferred,37.39921,-122.0519,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054284742"", ""valid"": true}",aol,,True,site_01470
NAICS:naics_208,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_208,MISSION WEST PROPERTIES,,Operating/inferred,37.37694,-121.96433,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054302410"", ""valid"": true}",mission west,,True,site_01471
NAICS:naics_209,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_209,SWITCH AND DATA CA ELEVEN LLC,,Operating/inferred,37.39965,-122.01453,True,Point,,,,,,,,,,"{""naics"": ""221112, 517910, 518210, 541513"", ""registry_id"": ""110054306899"", ""valid"": true}",switch ca eleven,,True,site_01472
PNNL:building_00390287635,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00390287635,Equinix SV6,Equinix,Operating/inferred,37.39960173949957,-122.01456250837072,True,Polygon,21678.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00390287635"", ""ref"": ""SV6"", ""sqft"": ""21678.0"", ""state"": ""California""}",equinix sv6,equinix,True,site_01472
NAICS:naics_21,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_21,1001 3RD AVENUE S,,Operating/inferred,44.939727,-93.109047,True,Point,,,,,,,,,,"{""naics"": ""337910, 518210, 811111, 811121"", ""registry_id"": ""110003758194"", ""valid"": true}",1001 3rd avenue s,,True,site_01473
NAICS:naics_210,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_210,TERREMARK NORTH AMERICA INC,,Operating/inferred,37.68842,-121.88986,True,Point,,,,,,,,,,"{""naics"": ""517110, 518210"", ""registry_id"": ""110054309342"", ""valid"": true}",terremark north america,,True,site_01474
NAICS:naics_211,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_211,STANFORD ITSS DATA CENTER,,Operating/inferred,37.48665,-122.20437,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054317244"", ""valid"": true}",stanford itss,,True,site_01475
NAICS:naics_212,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_212,FANNIE MAE UTC DATA CENTER,,Operating/inferred,39.322162,-77.351997,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054317333"", ""valid"": true}",fannie mae utc,,True,site_01476
NAICS:naics_213,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_213,VERIZON BUSINESS,,Operating/inferred,37.40009,-121.89529,True,Point,,,,,,,,,,"{""naics"": ""517110, 518210"", ""registry_id"": ""110054319288"", ""valid"": true}",verizon business,,True,site_01477
NAICS:naics_214,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_214,LEVEL 3 COMMUNICATIONS LLC,,Operating/inferred,37.72305,-122.39799,True,Point,,,,,,,,,,"{""naics"": ""517110, 518210"", ""registry_id"": ""110054321541"", ""valid"": true}",level 3 communications,,True,site_01478
NAICS:naics_215,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_215,FIDELITY INVESTMENTS DATA CTR,,Operating/inferred,41.161749,-96.08513,True,Point,,,,,,,,,,"{""naics"": ""518210, 541519"", ""registry_id"": ""110054361720"", ""valid"": true}",fidelity investments ctr,,True,site_01479
PNNL:building_00421273622,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00421273622,Fidelity,Fidelity,Operating/inferred,41.16546905416773,-96.08338762268534,True,Polygon,40714.0,,,NE,Sarpy County,,,,,"{""county_id"": ""153"", ""osm_id"": ""00421273622"", ""ref"": """", ""sqft"": ""40714.0"", ""state"": ""Nebraska""}",fidelity,fidelity,True,site_01479
NAICS:naics_216,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_216,"JP MORGAN CHASE BANK- 501 BEAR CHRISTIANA RD, BEAR",,Operating/inferred,39.64683,-75.65682,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054435045"", ""valid"": true}",jp morgan chase bank 501 bear christiana rd bear,,True,site_01480
NAICS:naics_217,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_217,LNH INC DBA HOSTING.COM - 350 PENCADER,,Operating/inferred,39.61196,-75.76136,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054468009"", ""valid"": true}",lnh hosting com 350 pencader,,True,site_01481
NAICS:naics_218,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_218,HOSTMYSITE.COM 1,,Operating/inferred,39.61185,-75.76325,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054543838"", ""valid"": true}",hostmysite com 1,,True,site_01482
NAICS:naics_219,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_219,"HEWLETT-PACKARD ENTERPRISE SERVICES, LLC",,Operating/inferred,42.65227,-83.21662,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054884648"", ""valid"": true}",hewlett packard enterprise services,,True,site_01483
NAICS:naics_22,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_22,FIS GLOBAL,,Operating/inferred,44.9146,-93.40307,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110003907737"", ""valid"": true}",fis global,,True,site_01484
NAICS:naics_220,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_220,"HEWLETT-PACKARD ENTERPRISE SERVICES, LLC",,Operating/inferred,42.65307,-83.21358,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054888298"", ""valid"": true}",hewlett packard enterprise services,,True,site_01485
NAICS:naics_221,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_221,LOCKHEED MARTIN PROPERTIES,,Operating/inferred,39.832493,-105.003339,True,Point,,,,,,,,,,"{""naics"": ""518210, 561110"", ""registry_id"": ""110055056004"", ""valid"": true}",lockheed martin,,True,site_01486
NAICS:naics_222,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_222,CYRUSONE,,Operating/inferred,39.38989,-84.21517,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055529076"", ""valid"": true}",cyrusone,,True,site_01487
NAICS:naics_223,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_223,"DIGITAL REALTY TRUST CHANDLER, LLC",,Operating/inferred,33.27428,-111.88906,True,Point,,,,,,,,,,"{""naics"": ""518210, 523120"", ""registry_id"": ""110055586236"", ""valid"": true}",digital trust chandler,,True,site_01488
PNNL:building_00300952513,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00300952513,Digital Realty Phoenix PHX15,Digital Realty,Operating/inferred,33.27497378533701,-111.88662619785597,True,Polygon,294678.0,,,AZ,Maricopa County,,,,,"{""county_id"": ""013"", ""osm_id"": ""00300952513"", ""ref"": ""PHX15"", ""sqft"": ""294678.0"", ""state"": ""Arizona""}",digital phoenix phx15,digital,True,site_01488
NAICS:naics_224,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_224,THE WORLD BANK,,Operating/inferred,38.90598,-77.47037,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055586307"", ""valid"": true}",world bank,,True,site_01489
NAICS:naics_225,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_225,HEALTH AND HOSPITAL CORPORATION,,Operating/inferred,39.82656,-86.11675,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055591328"", ""valid"": true}",health hospital,,True,site_01490
NAICS:naics_226,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_226,DATA BASED INTERNATION SYS/LOWER PROVIDENCE,,Operating/inferred,40.12181,-75.41944,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055599945"", ""valid"": true}",based internation sys lower providence,,True,site_01491
NAICS:naics_227,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_227,SMITHSONIAN INSTITUTION,,Operating/inferred,38.96195,-77.37208,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055610101"", ""valid"": true}",smithsonian institution,,True,site_01492
NAICS:naics_229,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_229,"EDGECONNEX SILICON VALLEY HOLDINGS, LLC",,Operating/inferred,37.365392,-121.95813,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055724453"", ""valid"": true}",edgeconnex silicon valley holdings,,True,site_01493
PNNL:building_00888253616,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00888253616,NTT Silicon Valley SV1 Data Center,NTT,Operating/inferred,37.36905321130347,-121.95533775020122,True,Polygon,38759.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00888253616"", ""ref"": ""SV1"", ""sqft"": ""38759.0"", ""state"": ""California""}",ntt silicon valley sv1,ntt,True,site_01493
PNNL:campus_01344376232,PNNL,campus,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_campus.geojson,campus_01344376232,NTT Silicon Valley data center campus,,Operating/inferred,37.36897448736602,-121.95536447297926,True,MultiPolygon,,143246.0,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""01344376232"", ""ref"": """", ""sqft"": ""143246.0"", ""state"": ""California""}",ntt silicon valley campus,,True,site_01493
NAICS:naics_23,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_23,HID GLOBAL EDEN PRAIRIE,,Operating/inferred,44.88405,-93.4088,True,Point,,,,,,,,,,"{""naics"": ""051821, 334119, 518210"", ""registry_id"": ""110003911606"", ""valid"": true}",hid global eden prairie,,True,site_01494
NAICS:naics_231,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_231,SAVVIS COMMUNICATIONS - SC5,,Operating/inferred,37.37036,-121.96989,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055766443"", ""valid"": true}",savvis communications sc5,,True,site_01495
NAICS:naics_232,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_232,DIGITAL 2260 EAST EL SEGUNDO LLC,,Operating/inferred,33.91562,-118.38456,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110055768673"", ""valid"": true}",digital 2260 east el segundo,,True,site_01496
PNNL:building_00424945852,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00424945852,DRT LAX12,Digital Realty,Operating/inferred,33.9156488974591,-118.38463005026091,True,Polygon,113310.0,,,CA,Los Angeles County,,,,,"{""county_id"": ""037"", ""osm_id"": ""00424945852"", ""ref"": ""LAX4"", ""sqft"": ""113310.0"", ""state"": ""California""}",drt lax12,digital,True,site_01496
NAICS:naics_233,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_233,SANTA CLARA STADIUM TECHCENTER,,Operating/inferred,37.41286,-121.97849,True,Point,,,,,,,,,,"{""naics"": ""518210, 531390"", ""registry_id"": ""110055814016"", ""valid"": true}",santa clara stadium techcenter,,True,site_01497
NAICS:naics_234,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_234,"ISTREET SOLUTIONS, LLC DATA CENTER",,Operating/inferred,38.587053,-121.528154,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055844216"", ""valid"": true}",istreet solutions,,True,site_01498
NAICS:naics_235,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_235,CYXTERA COMMUNICATIONS  LLC SC4-5,,Operating/inferred,37.37032,-121.9698,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110055850921"", ""valid"": true}",cyxtera communications sc4 5,,True,site_01499
NAICS:naics_238,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_238,THOMSON REUTERS,,Operating/inferred,40.820406,-74.135973,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056067964"", ""valid"": true}",thomson reuters,,True,site_01500
NAICS:naics_239,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_239,CDS GLOBAL INC,,Operating/inferred,41.59705,-93.75442,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056288663"", ""valid"": true}",cds global,,True,site_01501
NAICS:naics_24,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_24,CERIDIAN CORP,,Operating/inferred,44.85475,-93.22613,True,Point,,,,,,,,,,"{""naics"": ""518210, 541214"", ""registry_id"": ""110003931513"", ""valid"": true}",ceridian,,True,site_01502
NAICS:naics_241,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_241,HP ENTERPRISE SVC LLC/CAMP HILL,,Operating/inferred,40.25978,-76.92042,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056297172"", ""valid"": true}",hp enterprise svc camp hill,,True,site_01503
NAICS:naics_242,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_242,"AMAZON DATA SERVICES, INC. IAD 50 IAD 60 IAD-71 IAD-78 IAD-79 IAD-80 (74049)",,Operating/inferred,39.02697,-77.4591,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056298340"", ""valid"": true}",amazon services iad 50 iad 60 iad 71 iad 78 iad 79 iad 80 74049,,True,site_01504
NAICS:naics_243,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_243,THE TRAVELERS INDEMNITY CO,,Operating/inferred,41.13253,-96.144987,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056366819"", ""valid"": true}",travelers indemnity,,True,site_01505
NAICS:naics_244,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_244,ALTEREDSCALE,,Operating/inferred,41.87156,-87.643103,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056415561"", ""valid"": true}",alteredscale,,True,site_01506
NAICS:naics_245,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_245,"SECURED NETWORK SERVICES, INC.",,Operating/inferred,44.29236,-71.79977,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110056431927"", ""valid"": true}",secured network services,,True,site_01507
NAICS:naics_247,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_247,CYRUSONE INC,,Operating/inferred,40.90922,-74.235,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110057018748"", ""valid"": true}",cyrusone,,True,site_01508
NAICS:naics_248,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_248,EQUINIX NY6 BUSINESS SUITES,,Operating/inferred,40.776351,-74.072007,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110057081571"", ""valid"": true}",equinix ny6 business suites,,True,site_01509
PNNL:building_00714139865,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00714139865,Equinix Secaucus NY6,Equinix,Operating/inferred,40.77751886890039,-74.07270033730751,True,Polygon,70938.0,,,NJ,Hudson County,,,,,"{""county_id"": ""017"", ""osm_id"": ""00714139865"", ""ref"": """", ""sqft"": ""70938.0"", ""state"": ""New Jersey""}",equinix secaucus ny6,equinix,True,site_01509
PNNL:campus_00714139864,PNNL,campus,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_campus.geojson,campus_00714139864,Equinix,Equinix,Operating/inferred,40.77506789883385,-74.0686769901749,True,MultiPolygon,,535110.0,,NJ,Hudson County,,,,,"{""county_id"": ""017"", ""osm_id"": ""00714139864"", ""ref"": """", ""sqft"": ""535110.0"", ""state"": ""New Jersey""}",equinix,equinix,True,site_01509
